"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21276053, SEN S/N: 21276053)","Temp, ¡C (LGR S/N: 21276053, SEN S/N: 21276053)"
10/12/23 21:15,8.53,16.32
10/12/23 21:30,8.55,16.3
10/12/23 21:45,8.59,16.28
10/12/23 22:00,8.59,16.26
10/12/23 22:15,8.58,16.24
10/12/23 22:30,8.53,16.22
10/12/23 22:45,8.51,16.22
10/12/23 23:00,8.49,16.2
10/12/23 23:15,8.46,16.18
10/12/23 23:30,8.44,16.18
10/12/23 23:45,8.42,16.16
10/13/23 0:00,8.4,16.16
10/13/23 0:15,8.42,16.14
10/13/23 0:30,8.42,16.14
10/13/23 0:45,8.46,16.14
10/13/23 1:00,8.49,16.14
10/13/23 1:15,8.51,16.12
10/13/23 1:30,8.52,16.1
10/13/23 1:45,8.51,16.1
10/13/23 2:00,8.5,16.08
10/13/23 2:15,8.5,16.08
10/13/23 2:30,8.47,16.06
10/13/23 2:45,8.46,16.06
10/13/23 3:00,8.43,16.06
10/13/23 3:15,8.43,16.06
10/13/23 3:30,8.42,16.06
10/13/23 3:45,8.39,16.06
10/13/23 4:00,8.38,16.06
10/13/23 4:15,8.4,16.04
10/13/23 4:30,8.43,16.04
10/13/23 4:45,8.44,16.02
10/13/23 5:00,8.46,16.02
10/13/23 5:15,8.45,16
10/13/23 5:30,8.43,15.98
10/13/23 5:45,8.43,15.96
10/13/23 6:00,8.4,15.96
10/13/23 6:15,8.4,15.94
10/13/23 6:30,8.39,15.94
10/13/23 6:45,8.39,15.92
10/13/23 7:00,8.42,15.9
10/13/23 7:15,8.42,15.9
10/13/23 7:30,8.4,15.9
10/13/23 7:45,8.39,15.88
10/13/23 8:00,8.37,15.88
10/13/23 8:15,8.37,15.9
10/13/23 8:30,8.34,15.9
10/13/23 8:45,8.34,15.9
10/13/23 9:00,8.31,15.9
10/13/23 9:15,8.31,15.9
10/13/23 9:30,8.29,15.92
10/13/23 9:45,8.28,15.92
10/13/23 10:00,8.25,15.94
10/13/23 10:15,8.23,15.96
10/13/23 10:30,8.2,15.98
10/13/23 10:45,8.18,16
10/13/23 11:00,8.16,16.02
10/13/23 11:15,8.15,16.04
10/13/23 11:30,8.14,16.06
10/13/23 11:45,8.11,16.08
10/13/23 12:00,8.11,16.1
10/13/23 12:15,8.1,16.12
10/13/23 12:30,8.09,16.14
10/13/23 12:45,8.08,16.16
10/13/23 13:00,8.07,16.18
10/13/23 13:15,8.05,16.2
10/13/23 13:30,8.05,16.22
10/13/23 13:45,8.02,16.24
10/13/23 14:00,8.02,16.26
10/13/23 14:15,8.01,16.28
10/13/23 14:30,8,16.3
10/13/23 14:45,7.96,16.3
10/13/23 15:00,7.95,16.32
10/13/23 15:15,7.93,16.34
10/13/23 15:30,7.91,16.34
10/13/23 15:45,7.66,16.46
10/13/23 16:00,7.6,16.48
10/13/23 17:00,7.43,16.54
10/13/23 17:15,7.25,16.54
10/13/23 17:30,7.12,16.54
10/13/23 17:45,6.97,16.54
10/13/23 18:00,6.78,16.54
10/13/23 18:15,6.68,16.54
10/13/23 18:30,6.63,16.54
10/13/23 18:45,6.61,16.54
10/13/23 19:00,6.55,16.56
10/13/23 19:15,6.91,16.56
10/13/23 19:30,6.9,16.58
10/13/23 19:45,6.82,16.58
10/13/23 20:00,6.76,16.58
10/13/23 20:15,6.68,16.58
10/13/23 20:30,6.63,16.58
10/13/23 20:45,6.69,16.58
10/13/23 21:00,6.78,16.58
10/13/23 21:15,6.9,16.58
10/13/23 21:30,7.08,16.58
10/13/23 21:45,7.28,16.56
10/13/23 22:00,7.47,16.56
10/13/23 22:15,7.65,16.56
10/13/23 22:30,7.79,16.58
10/13/23 22:45,7.99,16.58
10/13/23 23:00,8.13,16.58
10/13/23 23:15,8.21,16.58
10/13/23 23:30,8.27,16.58
10/13/23 23:45,8.28,16.56
10/14/23 0:00,8.25,16.56
10/14/23 0:15,8.22,16.56
10/14/23 0:30,8.23,16.56
10/14/23 0:45,8.24,16.56
10/14/23 1:00,8.25,16.56
10/14/23 1:15,8.24,16.56
10/14/23 1:30,8.25,16.56
10/14/23 1:45,8.27,16.56
10/14/23 2:00,8.28,16.56
10/14/23 2:15,8.28,16.56
10/14/23 2:30,8.29,16.56
10/14/23 2:45,8.31,16.56
10/14/23 3:00,8.33,16.56
10/14/23 3:15,8.34,16.56
10/14/23 3:30,8.34,16.56
10/14/23 3:45,8.34,16.56
10/14/23 4:00,8.33,16.56
10/14/23 4:15,8.33,16.56
10/14/23 4:30,8.33,16.56
10/14/23 4:45,8.31,16.56
10/14/23 5:00,8.29,16.56
10/14/23 5:15,8.28,16.58
10/14/23 5:30,8.27,16.58
10/14/23 5:45,8.29,16.58
10/14/23 6:00,8.3,16.58
10/14/23 6:15,8.28,16.56
10/14/23 6:30,8.31,16.56
10/14/23 6:45,8.3,16.56
10/14/23 7:00,8.27,16.56
10/14/23 7:15,8.25,16.56
10/14/23 7:30,8.28,16.56
10/14/23 7:45,8.32,16.56
10/14/23 8:00,8.32,16.58
10/14/23 8:15,8.28,16.58
10/14/23 8:30,8.23,16.58
10/14/23 8:45,8.18,16.6
10/14/23 9:00,8.11,16.62
10/14/23 9:15,8.04,16.64
10/14/23 9:30,7.92,16.64
10/14/23 9:45,7.78,16.64
10/14/23 10:00,7.65,16.66
10/14/23 10:15,7.58,16.68
10/14/23 10:30,7.55,16.7
10/14/23 10:45,7.55,16.72
10/14/23 11:00,7.55,16.74
10/14/23 11:15,7.55,16.76
10/14/23 11:30,7.52,16.78
10/14/23 11:45,7.54,16.8
10/14/23 12:00,7.52,16.82
10/14/23 12:15,7.48,16.84
10/14/23 12:30,7.45,16.86
10/14/23 12:45,7.42,16.88
10/14/23 13:00,7.41,16.9
10/14/23 13:15,7.36,16.9
10/14/23 13:30,7.33,16.92
10/14/23 13:45,7.31,16.94
10/14/23 14:00,7.28,16.96
10/14/23 14:15,7.25,16.98
10/14/23 14:30,7.2,17.02
10/14/23 14:45,7.18,17.04
10/14/23 15:00,7.15,17.06
10/14/23 15:15,7.14,17.1
10/14/23 15:30,7.15,17.12
10/14/23 15:45,7.14,17.14
10/14/23 16:00,7.12,17.18
10/14/23 16:15,7.1,17.18
10/14/23 16:30,7.08,17.24
10/14/23 16:45,7.06,17.26
10/14/23 17:00,7.05,17.28
10/14/23 17:15,7.02,17.32
10/14/23 17:30,7.01,17.32
10/14/23 17:45,6.97,17.34
10/14/23 18:00,6.94,17.34
10/14/23 18:15,6.89,17.32
10/14/23 18:30,6.89,17.28
10/14/23 18:45,7.08,17.2
10/14/23 19:00,7.29,17.14
10/14/23 19:15,7.21,17.08
10/14/23 19:30,7.49,17.02
10/14/23 19:45,7.87,16.94
10/14/23 20:00,7.94,16.86
10/14/23 20:15,7.86,16.8
10/14/23 20:30,7.85,16.74
10/14/23 20:45,7.85,16.68
10/14/23 21:00,7.85,16.62
10/14/23 21:15,7.87,16.56
10/14/23 21:30,7.6,16.52
10/14/23 21:45,7.56,16.46
10/14/23 22:00,7.64,16.42
10/14/23 22:15,7.72,16.36
10/14/23 22:30,7.82,16.3
10/14/23 22:45,7.85,16.22
10/14/23 23:00,7.95,16.16
10/14/23 23:15,7.94,16.1
10/14/23 23:30,7.99,16.06
10/14/23 23:45,8.03,16
10/15/23 0:00,8.06,15.94
10/15/23 0:15,8.08,15.86
10/15/23 0:30,8.09,15.84
10/15/23 0:45,8.09,15.8
10/15/23 1:00,8.09,15.78
10/15/23 1:15,8.13,15.72
10/15/23 1:30,8.14,15.68
10/15/23 1:45,8.13,15.66
10/15/23 2:00,8.14,15.6
10/15/23 2:15,8.17,15.56
10/15/23 2:30,8.15,15.52
10/15/23 2:45,8.13,15.5
10/15/23 3:00,8.17,15.46
10/15/23 3:15,8.17,15.42
10/15/23 3:30,8.17,15.38
10/15/23 3:45,8.17,15.34
10/15/23 4:00,8.16,15.32
10/15/23 4:15,8.15,15.28
10/15/23 4:30,8.21,15.24
10/15/23 4:45,8.21,15.2
10/15/23 5:00,8.19,15.18
10/15/23 5:15,8.23,15.14
10/15/23 5:30,8.21,15.1
10/15/23 5:45,8.23,15.06
10/15/23 6:00,8.27,15.02
10/15/23 6:15,8.27,15
10/15/23 6:30,8.25,14.96
10/15/23 6:45,8.29,14.92
10/15/23 7:00,8.32,14.9
10/15/23 7:15,8.32,14.86
10/15/23 7:30,8.31,14.84
10/15/23 7:45,8.31,14.8
10/15/23 8:00,8.32,14.78
10/15/23 8:15,8.31,14.76
10/15/23 8:30,8.3,14.74
10/15/23 8:45,8.3,14.72
10/15/23 9:00,8.3,14.72
10/15/23 9:15,8.35,14.72
10/15/23 9:30,8.33,14.74
10/15/23 9:45,8.3,14.76
10/15/23 10:00,8.24,14.78
10/15/23 10:15,8.19,14.82
10/15/23 10:30,8.16,14.82
10/15/23 10:45,8.29,14.82
10/15/23 11:00,8.39,14.82
10/15/23 11:15,8.4,14.84
10/15/23 11:30,8.36,14.86
10/15/23 11:45,8.39,14.86
10/15/23 12:00,8.51,14.86
10/15/23 12:15,8.55,14.86
10/15/23 12:30,8.59,14.86
10/15/23 12:45,8.58,14.9
10/15/23 13:00,8.53,14.9
10/15/23 13:15,8.52,14.88
10/15/23 13:30,8.63,14.9
10/15/23 13:45,8.67,14.92
10/15/23 14:00,8.67,14.96
10/15/23 14:15,8.71,14.96
10/15/23 14:30,8.73,14.92
10/15/23 14:45,8.74,14.88
10/15/23 15:00,8.69,14.9
10/15/23 15:15,8.67,14.9
10/15/23 15:30,8.66,14.88
10/15/23 15:45,8.67,14.86
10/15/23 16:00,8.67,14.84
10/15/23 16:15,8.65,14.84
10/15/23 16:30,8.63,14.82
10/15/23 16:45,8.64,14.8
10/15/23 17:00,8.65,14.8
10/15/23 17:15,8.65,14.78
10/15/23 17:30,8.68,14.74
10/15/23 17:45,8.69,14.7
10/15/23 18:00,8.67,14.64
10/15/23 18:15,8.64,14.6
10/15/23 18:30,8.63,14.54
10/15/23 18:45,8.63,14.48
10/15/23 19:00,8.62,14.42
10/15/23 19:15,8.61,14.36
10/15/23 19:30,8.59,14.32
10/15/23 19:45,8.58,14.24
10/15/23 20:00,8.59,14.2
10/15/23 20:15,8.6,14.16
10/15/23 20:30,8.58,14.12
10/15/23 20:45,8.58,14.08
10/15/23 21:00,8.59,14.04
10/15/23 21:15,8.58,13.98
10/15/23 21:30,8.59,13.94
10/15/23 21:45,8.61,13.88
10/15/23 22:00,8.6,13.82
10/15/23 22:15,8.6,13.78
10/15/23 22:30,8.62,13.72
10/15/23 22:45,8.62,13.66
10/15/23 23:00,8.65,13.62
10/15/23 23:15,8.64,13.56
10/15/23 23:30,8.67,13.52
10/15/23 23:45,8.68,13.48
10/16/23 0:00,8.73,13.44
10/16/23 0:15,8.76,13.38
10/16/23 0:30,8.77,13.32
10/16/23 0:45,8.77,13.28
10/16/23 1:00,8.8,13.22
10/16/23 1:15,8.83,13.16
10/16/23 1:30,8.82,13.1
10/16/23 1:45,8.86,13.04
10/16/23 2:00,8.88,12.98
10/16/23 2:15,8.89,12.92
10/16/23 2:30,8.9,12.86
10/16/23 2:45,8.89,12.8
10/16/23 3:00,8.91,12.74
10/16/23 3:15,8.92,12.68
10/16/23 3:30,8.94,12.64
10/16/23 3:45,8.94,12.58
10/16/23 4:00,8.97,12.54
10/16/23 4:15,8.99,12.48
10/16/23 4:30,9.02,12.42
10/16/23 4:45,9.08,12.34
10/16/23 5:00,9.08,12.3
10/16/23 5:15,9.1,12.22
10/16/23 5:30,9.13,12.16
10/16/23 5:45,9.16,12.08
10/16/23 6:00,9.18,12.02
10/16/23 6:15,9.19,11.96
10/16/23 6:30,9.23,11.9
10/16/23 6:45,9.23,11.86
10/16/23 7:00,9.23,11.82
10/16/23 7:15,9.23,11.8
10/16/23 7:30,9.26,11.8
10/16/23 7:45,9.27,11.8
10/16/23 8:00,9.25,11.78
10/16/23 8:15,9.27,11.78
10/16/23 8:30,9.27,11.78
10/16/23 8:45,9.36,11.78
10/16/23 9:00,9.38,11.82
10/16/23 9:15,9.39,11.84
10/16/23 9:30,9.4,11.86
10/16/23 9:45,9.42,11.88
10/16/23 10:00,9.46,11.9
10/16/23 10:15,9.49,11.94
10/16/23 10:30,9.48,11.98
10/16/23 10:45,9.46,12
10/16/23 11:00,9.4,12.02
10/16/23 11:15,9.37,12.06
10/16/23 11:30,9.31,12.1
10/16/23 11:45,9.25,12.14
10/16/23 12:00,9.23,12.2
10/16/23 12:15,9.19,12.26
10/16/23 12:30,9.16,12.32
10/16/23 12:45,9.09,12.36
10/16/23 13:00,9.07,12.4
10/16/23 13:15,9.06,12.44
10/16/23 13:30,9.06,12.48
10/16/23 13:45,9.06,12.52
10/16/23 14:00,9.05,12.56
10/16/23 14:15,9.05,12.58
10/16/23 14:30,9.05,12.62
10/16/23 14:45,9.06,12.66
10/16/23 15:00,9.05,12.7
10/16/23 15:15,9.05,12.74
10/16/23 15:30,9.03,12.78
10/16/23 15:45,9.03,12.8
10/16/23 16:00,9.01,12.82
10/16/23 16:15,8.96,12.84
10/16/23 16:30,8.94,12.88
10/16/23 16:45,9.05,12.88
10/16/23 17:00,9.21,12.88
10/16/23 17:15,9.32,12.86
10/16/23 17:30,9.38,12.84
10/16/23 17:45,9.38,12.84
10/16/23 18:00,9.39,12.82
10/16/23 18:15,9.4,12.8
10/16/23 18:30,9.39,12.78
10/16/23 18:45,9.37,12.76
10/16/23 19:00,9.35,12.76
10/16/23 19:15,9.33,12.74
10/16/23 19:30,9.32,12.7
10/16/23 19:45,9.3,12.68
10/16/23 20:00,9.26,12.68
10/16/23 20:15,9.25,12.64
10/16/23 20:30,9.22,12.64
10/16/23 20:45,9.21,12.62
10/16/23 21:00,9.2,12.6
10/16/23 21:15,9.21,12.58
10/16/23 21:30,9.19,12.56
10/16/23 21:45,9.19,12.54
10/16/23 22:00,9.16,12.52
10/16/23 22:15,9.17,12.5
10/16/23 22:30,9.17,12.46
10/16/23 22:45,9.18,12.42
10/16/23 23:00,9.17,12.38
10/16/23 23:15,9.18,12.34
10/16/23 23:30,9.17,12.28
10/16/23 23:45,9.16,12.24
10/17/23 0:00,9.15,12.2
10/17/23 0:15,9.17,12.14
10/17/23 0:30,9.17,12.1
10/17/23 0:45,9.17,12.04
10/17/23 1:00,9.19,12
10/17/23 1:15,9.22,11.94
10/17/23 1:30,9.21,11.9
10/17/23 1:45,9.21,11.84
10/17/23 2:00,9.22,11.8
10/17/23 2:15,9.23,11.76
10/17/23 2:30,9.26,11.7
10/17/23 2:45,9.26,11.64
10/17/23 3:00,9.3,11.58
10/17/23 3:15,9.33,11.54
10/17/23 3:30,9.32,11.48
10/17/23 3:45,9.34,11.42
10/17/23 4:00,9.37,11.36
10/17/23 4:15,9.39,11.3
10/17/23 4:30,9.41,11.24
10/17/23 4:45,9.45,11.16
10/17/23 5:00,9.45,11.1
10/17/23 5:15,9.46,11.04
10/17/23 5:30,9.47,10.98
10/17/23 5:45,9.5,10.92
10/17/23 6:00,9.52,10.86
10/17/23 6:15,9.54,10.8
10/17/23 6:30,9.57,10.74
10/17/23 6:45,9.6,10.68
10/17/23 7:00,9.6,10.62
10/17/23 7:15,9.64,10.56
10/17/23 7:30,9.63,10.52
10/17/23 7:45,9.65,10.46
10/17/23 8:00,9.68,10.42
10/17/23 8:15,9.68,10.38
10/17/23 8:30,9.71,10.38
10/17/23 8:45,9.71,10.4
10/17/23 9:00,9.72,10.44
10/17/23 9:15,9.74,10.48
10/17/23 9:30,9.77,10.48
10/17/23 9:45,9.76,10.52
10/17/23 10:00,9.71,10.56
10/17/23 10:15,9.64,10.6
10/17/23 10:30,9.57,10.66
10/17/23 10:45,9.52,10.72
10/17/23 11:00,9.49,10.76
10/17/23 11:15,9.45,10.82
10/17/23 11:30,9.42,10.86
10/17/23 11:45,9.39,10.92
10/17/23 12:00,9.36,10.98
10/17/23 12:15,9.33,11.02
10/17/23 12:30,9.28,11.08
10/17/23 12:45,9.24,11.12
10/17/23 13:00,9.2,11.18
10/17/23 13:15,9.18,11.22
10/17/23 13:30,9.15,11.26
10/17/23 13:45,9.11,11.32
10/17/23 14:00,9.07,11.36
10/17/23 14:15,9.04,11.4
10/17/23 14:30,9.03,11.44
10/17/23 14:45,9.01,11.5
10/17/23 15:00,8.98,11.54
10/17/23 15:15,8.97,11.58
10/17/23 15:30,8.95,11.64
10/17/23 15:45,8.93,11.68
10/17/23 16:00,8.89,11.72
10/17/23 16:15,8.83,11.76
10/17/23 16:30,8.77,11.8
10/17/23 16:45,8.72,11.84
10/17/23 17:00,8.65,11.9
10/17/23 17:15,8.6,11.94
10/17/23 17:30,8.55,11.98
10/17/23 17:45,8.51,12.02
10/17/23 18:00,8.49,12.06
10/17/23 18:15,8.45,12.1
10/17/23 18:30,8.4,12.12
10/17/23 18:45,8.39,12.16
10/17/23 19:00,8.35,12.2
10/17/23 19:15,8.3,12.24
10/17/23 19:30,8.24,12.3
10/17/23 19:45,8.21,12.36
10/17/23 20:00,8.17,12.4
10/17/23 20:15,8.16,12.4
10/17/23 20:30,8.19,12.44
10/17/23 20:45,8.29,12.42
10/17/23 21:00,8.36,12.4
10/17/23 21:15,8.34,12.36
10/17/23 21:30,8.24,12.3
10/17/23 21:45,8.87,12.22
10/17/23 22:00,9.03,12.14
10/17/23 22:15,9.06,12.08
10/17/23 22:30,9.02,12
10/17/23 22:45,9.05,11.92
10/17/23 23:00,9.09,11.84
10/17/23 23:15,9.09,11.76
10/17/23 23:30,9.13,11.7
10/17/23 23:45,9.15,11.62
10/18/23 0:00,9.17,11.54
10/18/23 0:15,9.21,11.46
10/18/23 0:30,9.22,11.38
10/18/23 0:45,9.23,11.32
10/18/23 1:00,9.27,11.22
10/18/23 1:15,9.26,11.16
10/18/23 1:30,9.31,11.08
10/18/23 1:45,9.33,11
10/18/23 2:00,9.38,10.94
10/18/23 2:15,9.45,10.86
10/18/23 2:30,9.47,10.78
10/18/23 2:45,9.49,10.72
10/18/23 3:00,9.51,10.64
10/18/23 3:15,9.52,10.58
10/18/23 3:30,9.55,10.5
10/18/23 3:45,9.57,10.44
10/18/23 4:00,9.62,10.36
10/18/23 4:15,9.63,10.3
10/18/23 4:30,9.64,10.24
10/18/23 4:45,9.66,10.16
10/18/23 5:00,9.68,10.1
10/18/23 5:15,9.71,10.04
10/18/23 5:30,9.75,9.98
10/18/23 5:45,9.76,9.92
10/18/23 6:00,9.79,9.84
10/18/23 6:15,9.81,9.78
10/18/23 6:30,9.85,9.72
10/18/23 6:45,9.88,9.66
10/18/23 7:00,9.89,9.6
10/18/23 7:15,9.91,9.56
10/18/23 7:30,9.93,9.5
10/18/23 7:45,9.94,9.44
10/18/23 8:00,9.97,9.4
10/18/23 8:15,10.03,9.36
10/18/23 8:30,10.04,9.38
10/18/23 8:45,10.04,9.38
10/18/23 9:00,10.08,9.4
10/18/23 9:15,10.1,9.44
10/18/23 9:30,10.11,9.46
10/18/23 9:45,10.11,9.48
10/18/23 10:00,10.08,9.52
10/18/23 10:15,10.04,9.58
10/18/23 10:30,9.96,9.62
10/18/23 10:45,9.9,9.68
10/18/23 11:00,9.83,9.74
10/18/23 11:15,9.79,9.78
10/18/23 11:30,9.75,9.84
10/18/23 11:45,9.71,9.9
10/18/23 12:00,9.69,9.94
10/18/23 12:15,9.64,10
10/18/23 12:30,9.62,10.06
10/18/23 12:45,9.57,10.14
10/18/23 13:00,9.5,10.18
10/18/23 13:15,9.4,10.22
10/18/23 13:30,9.34,10.26
10/18/23 13:45,9.28,10.34
10/18/23 14:00,9.24,10.4
10/18/23 14:15,9.21,10.44
10/18/23 14:30,9.17,10.52
10/18/23 14:45,9.13,10.56
10/18/23 15:00,9.1,10.62
10/18/23 15:15,9.08,10.68
10/18/23 15:30,9.03,10.72
10/18/23 15:45,8.99,10.78
10/18/23 16:00,8.94,10.82
10/18/23 16:15,8.91,10.88
10/18/23 16:30,8.84,10.92
10/18/23 16:45,8.8,10.96
10/18/23 17:00,8.76,10.98
10/18/23 17:15,8.71,11.02
10/18/23 17:30,8.69,11.06
10/18/23 17:45,8.65,11.1
10/18/23 18:00,8.61,11.14
10/18/23 18:15,8.58,11.18
10/18/23 18:30,8.51,11.22
10/18/23 18:45,8.47,11.26
10/18/23 19:00,8.42,11.32
10/18/23 19:15,8.36,11.38
10/18/23 19:30,8.31,11.42
10/18/23 19:45,8.27,11.48
10/18/23 20:00,8.21,11.54
10/18/23 20:15,8.15,11.58
10/18/23 20:30,8.16,11.62
10/18/23 20:45,8.2,11.64
10/18/23 21:00,8.31,11.68
10/18/23 21:15,8.4,11.68
10/18/23 21:30,8.43,11.72
10/18/23 21:45,8.43,11.78
10/18/23 22:00,8.43,11.8
10/18/23 22:15,8.42,11.82
10/18/23 22:30,8.38,11.88
10/18/23 22:45,8.4,11.9
10/18/23 23:00,8.43,11.86
10/18/23 23:15,8.47,11.8
10/18/23 23:30,8.46,11.76
10/18/23 23:45,8.69,11.76
10/19/23 0:00,9.27,11.72
10/19/23 0:15,9.25,11.66
10/19/23 0:30,8.88,11.62
10/19/23 0:45,8.72,11.56
10/19/23 1:00,8.83,11.5
10/19/23 1:15,8.94,11.46
10/19/23 1:30,9.01,11.4
10/19/23 1:45,9.06,11.36
10/19/23 2:00,9.12,11.3
10/19/23 2:15,9.15,11.24
10/19/23 2:30,9.17,11.2
10/19/23 2:45,9.21,11.14
10/19/23 3:00,9.25,11.08
10/19/23 3:15,9.25,11.04
10/19/23 3:30,9.27,11
10/19/23 3:45,9.3,10.94
10/19/23 4:00,9.32,10.88
10/19/23 4:15,9.35,10.84
10/19/23 4:30,9.38,10.8
10/19/23 4:45,9.41,10.78
10/19/23 5:00,9.42,10.74
10/19/23 5:15,9.47,10.72
10/19/23 5:30,9.5,10.68
10/19/23 5:45,9.5,10.68
10/19/23 6:00,9.51,10.66
10/19/23 6:15,9.49,10.66
10/19/23 6:30,9.5,10.64
10/19/23 6:45,9.53,10.64
10/19/23 7:00,9.57,10.62
10/19/23 7:15,9.6,10.58
10/19/23 7:30,9.57,10.58
10/19/23 7:45,9.6,10.58
10/19/23 8:00,9.61,10.58
10/19/23 8:15,9.63,10.6
10/19/23 8:30,9.64,10.64
10/19/23 8:45,9.66,10.64
10/19/23 9:00,9.68,10.64
10/19/23 9:15,9.64,10.64
10/19/23 9:30,9.62,10.66
10/19/23 9:45,9.59,10.7
10/19/23 10:00,9.56,10.74
10/19/23 10:15,9.53,10.78
10/19/23 10:30,9.5,10.82
10/19/23 10:45,9.47,10.86
10/19/23 11:00,9.45,10.9
10/19/23 11:15,9.4,10.94
10/19/23 11:30,9.37,10.98
10/19/23 11:45,9.33,11
10/19/23 12:00,9.31,11.04
10/19/23 12:15,9.25,11.08
10/19/23 12:30,9.2,11.12
10/19/23 12:45,9.13,11.18
10/19/23 13:00,9.07,11.22
10/19/23 13:15,9.01,11.24
10/19/23 13:30,8.95,11.3
10/19/23 13:45,8.9,11.34
10/19/23 14:00,8.87,11.38
10/19/23 14:15,8.83,11.4
10/19/23 14:30,8.82,11.44
10/19/23 14:45,8.79,11.48
10/19/23 15:00,8.78,11.52
10/19/23 15:15,8.76,11.56
10/19/23 15:30,8.75,11.6
10/19/23 15:45,8.73,11.62
10/19/23 16:00,8.72,11.66
10/19/23 16:15,8.68,11.7
10/19/23 16:30,8.66,11.74
10/19/23 16:45,8.62,11.76
10/19/23 17:00,8.6,11.8
10/19/23 17:15,8.55,11.84
10/19/23 17:30,8.51,11.86
10/19/23 17:45,8.47,11.9
10/19/23 18:00,8.43,11.94
10/19/23 18:15,8.38,11.96
10/19/23 18:30,8.34,11.98
10/19/23 18:45,8.29,12.02
10/19/23 19:00,8.25,12.06
10/19/23 19:15,8.21,12.14
10/19/23 19:30,8.17,12.18
10/19/23 19:45,8.15,12.2
10/19/23 20:00,8.11,12.24
10/19/23 20:15,8.08,12.26
10/19/23 20:30,8.06,12.3
10/19/23 20:45,8.03,12.32
10/19/23 21:00,8.02,12.36
10/19/23 21:15,7.99,12.38
10/19/23 21:30,7.96,12.38
10/19/23 21:45,7.93,12.42
10/19/23 22:00,7.9,12.44
10/19/23 22:15,7.86,12.48
10/19/23 22:30,7.84,12.52
10/19/23 22:45,7.79,12.52
10/19/23 23:00,7.77,12.54
10/19/23 23:15,7.75,12.52
10/19/23 23:30,7.77,12.5
10/19/23 23:45,7.79,12.46
10/20/23 0:00,7.82,12.44
10/20/23 0:15,7.81,12.4
10/20/23 0:30,7.78,12.38
10/20/23 0:45,7.73,12.36
10/20/23 1:00,7.63,12.34
10/20/23 1:15,7.52,12.34
10/20/23 1:30,7.41,12.32
10/20/23 1:45,7.25,12.32
10/20/23 2:00,7.01,12.32
10/20/23 2:15,6.73,12.3
10/20/23 2:30,6.45,12.28
10/20/23 2:45,6.19,12.28
10/20/23 3:00,5.98,12.28
10/20/23 3:15,5.83,12.28
10/20/23 3:30,5.74,12.28
10/20/23 3:45,5.97,12.28
10/20/23 4:00,6.74,12.3
10/20/23 4:15,7.22,12.3
10/20/23 4:30,7.22,12.32
10/20/23 4:45,7.08,12.34
10/20/23 5:00,6.98,12.34
10/20/23 5:15,6.89,12.36
10/20/23 5:30,7.3,12.36
10/20/23 5:45,7.92,12.38
10/20/23 6:00,8.19,12.42
10/20/23 6:15,8.31,12.44
10/20/23 6:30,8.34,12.48
10/20/23 6:45,8.36,12.5
10/20/23 7:00,8.38,12.54
10/20/23 7:15,8.4,12.58
10/20/23 7:30,8.42,12.6
10/20/23 7:45,8.43,12.62
10/20/23 8:00,8.43,12.66
10/20/23 8:15,8.42,12.7
10/20/23 8:30,8.4,12.74
10/20/23 8:45,8.39,12.78
10/20/23 9:00,8.38,12.84
10/20/23 9:15,8.37,12.88
10/20/23 9:30,8.35,12.92
10/20/23 9:45,8.34,12.96
10/20/23 10:00,8.33,13
10/20/23 10:15,8.32,13.04
10/20/23 10:30,8.29,13.1
10/20/23 10:45,8.27,13.16
10/20/23 11:00,8.23,13.2
10/20/23 11:15,8.21,13.26
10/20/23 11:30,8.17,13.3
10/20/23 11:45,8.14,13.36
10/20/23 12:00,8.11,13.38
10/20/23 12:15,8.1,13.4
10/20/23 12:30,8.07,13.44
10/20/23 12:45,8.05,13.48
10/20/23 13:00,8.01,13.52
10/20/23 13:15,7.99,13.58
10/20/23 13:30,7.95,13.6
10/20/23 13:45,7.92,13.64
10/20/23 14:00,7.89,13.68
10/20/23 14:15,7.86,13.72
10/20/23 14:30,7.84,13.78
10/20/23 14:45,7.8,13.82
10/20/23 15:00,7.78,13.86
10/20/23 15:15,7.75,13.92
10/20/23 15:30,7.73,13.96
10/20/23 15:45,7.71,14
10/20/23 16:00,7.69,14.04
10/20/23 16:15,7.65,14.08
10/20/23 16:30,7.62,14.1
10/20/23 16:45,7.58,14.16
10/20/23 17:00,7.54,14.18
10/20/23 17:15,7.49,14.22
10/20/23 17:30,7.47,14.24
10/20/23 17:45,7.43,14.24
10/20/23 18:00,7.4,14.28
10/20/23 18:15,7.35,14.32
10/20/23 18:30,7.32,14.36
10/20/23 18:45,7.27,14.4
10/20/23 19:00,7.23,14.48
10/20/23 19:15,7.21,14.48
10/20/23 19:30,7.15,14.52
10/20/23 19:45,7.11,14.54
10/20/23 20:00,7.05,14.56
10/20/23 20:15,7.02,14.6
10/20/23 20:30,6.99,14.64
10/20/23 20:45,6.94,14.64
10/20/23 21:00,6.91,14.66
10/20/23 21:15,6.88,14.68
10/20/23 21:30,6.84,14.7
10/20/23 21:45,6.79,14.7
10/20/23 22:00,6.72,14.72
10/20/23 22:15,6.67,14.72
10/20/23 22:30,6.64,14.7
10/20/23 22:45,6.62,14.68
10/20/23 23:00,6.62,14.66
10/20/23 23:15,6.64,14.64
